0.496760,0.248535,0.303163,0.395134,0.369256,0.482400,0.361630,0.347015,0.347228,0.814207,0.699955,0.351482,0.350572,0.744283,0.404513,0.361515,0.338571,0.675198,0.414553,0.369875,0.371580,0.710420,0.693691,0.373238,0.372604
0.496818,0.752083,0.303163,0.395134,0.401338,0.485289,0.330081,0.352227,0.347228,0.442646,0.699955,0.361881,0.350572,0.584993,0.404513,0.852971,0.344046,0.331433,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.369256,0.484387,0.331798,0.347015,0.347228,0.825730,0.699955,0.351482,0.350572,0.756625,0.404513,0.852971,0.338571,0.675198,0.466325,0.369875,0.371580,0.492656,0.364708,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.491787,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.444295,0.852971,0.344046,0.318853,0.511329,0.369875,0.371580,0.484670,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.967548,0.352732,0.347015,0.347228,0.831276,0.699955,0.351482,0.350572,0.772441,0.444295,0.852971,0.377728,0.172022,0.392864,0.369875,0.371580,0.464750,0.364708,0.373238,0.372604
0.496776,0.599793,0.303163,0.395134,0.361401,0.491745,0.330081,0.347015,0.347228,0.535055,0.699955,0.351482,0.350572,0.772441,0.605404,0.852971,0.853904,0.155040,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.577450,0.392569,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.552385,0.364708,0.373238,0.372604
0.496858,0.752083,0.303163,0.395134,0.467829,0.486712,0.330081,0.347015,0.347228,0.527764,0.699955,0.351482,0.350572,0.568907,0.430928,0.852971,0.360715,0.184620,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496773,0.599793,0.303163,0.395134,0.361401,0.505538,0.343935,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.344046,0.300470,0.392864,0.369875,0.371580,0.444941,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.653193,0.338707,0.347015,0.347228,0.838011,0.699955,0.356664,0.350572,0.772441,0.457743,0.852971,0.436426,0.161404,0.392864,0.369875,0.371580,0.433135,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.361401,0.488206,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.430928,0.852971,0.349562,0.221664,0.392864,0.369875,0.371580,0.460777,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.547315,0.331798,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.578269,0.369875,0.371580,0.440998,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.592357,0.361515,0.377728,0.172022,0.928811,0.900799,0.880149,0.417514,0.364708,0.813135,0.874436
0.496766,0.599793,0.303163,0.395134,0.361401,0.609492,0.331798,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.444295,0.852971,0.344046,0.263737,0.548725,0.369875,0.371580,0.464750,0.364708,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.484556,0.336973,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.429216,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.369256,0.482443,0.454938,0.347015,0.347228,0.836681,0.699955,0.351482,0.350572,0.772441,0.404513,0.361515,0.338571,0.675198,0.400051,0.369875,0.371580,0.882465,0.693691,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.633730,0.333518,0.347015,0.347228,0.803649,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.349562,0.220019,0.701901,0.369875,0.371580,0.437063,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.784509,0.699955,0.351482,0.350572,0.772441,0.618303,0.361515,0.372021,0.176143,0.392864,0.900799,0.880149,0.413633,0.364708,0.877367,0.874436
0.496904,0.752083,0.303163,0.395134,0.484729,0.485712,0.330081,0.347015,0.347228,0.667472,0.699955,0.351482,0.350572,0.626931,0.417662,0.852971,0.349562,0.211929,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.484288,0.349201,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.430928,0.852971,0.344046,0.286600,0.392864,0.369875,0.371580,0.456809,0.364708,0.373238,0.372604
0.496776,0.599793,0.303163,0.395134,0.361401,0.503042,0.345686,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.344046,0.384060,0.526326,0.369875,0.371580,0.452847,0.364708,0.373238,0.372604
0.496771,0.761355,0.303163,0.395134,0.361401,0.480597,0.331798,0.347015,0.347228,0.583134,0.699955,0.351482,0.350572,0.772441,0.430928,0.852971,0.853904,0.156296,0.392864,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.706001,0.338707,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.471252,0.852971,0.344046,0.265596,0.392864,0.369875,0.371580,0.433135,0.364708,0.373238,0.372604
0.496768,0.425423,0.303163,0.964391,0.369256,0.480597,0.331798,0.347015,0.347228,0.338579,0.435013,0.351482,0.350572,0.305518,0.404513,0.361515,0.383469,0.675198,0.392864,0.369875,0.371580,0.413633,0.899335,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.489997,0.331798,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.349562,0.242079,0.392864,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496838,0.804075,0.303163,0.395134,0.385172,0.538972,0.330081,0.347015,0.347228,0.367547,0.699955,0.351482,0.350572,0.334182,0.404513,0.852971,0.338571,0.634185,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.361401,0.481217,0.483887,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.361515,0.344046,0.675198,0.400051,0.369875,0.371580,0.905139,0.693691,0.373238,0.372604
0.497029,0.761355,0.303163,0.395134,0.377181,0.480597,0.330081,0.347015,0.347228,0.395170,0.699955,0.351482,0.350572,0.334182,0.471252,0.361515,0.412633,0.503760,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496844,0.752083,0.303163,0.395134,0.361401,0.485190,0.330081,0.347015,0.347228,0.308685,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.484789,0.158833,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.361401,0.482527,0.615468,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.361515,0.338571,0.675198,0.400051,0.369875,0.371580,0.966374,0.693691,0.373238,0.372604
0.496773,0.599793,0.303163,0.395134,0.361401,0.510516,0.330081,0.347015,0.347228,0.329892,0.699955,0.388431,0.350572,0.772441,0.766464,0.852971,0.853904,0.155040,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.487163,0.330081,0.373416,0.347228,0.838011,0.699955,0.361881,0.350572,0.772441,0.444295,0.852971,0.366350,0.178934,0.743957,0.476385,0.371580,0.425306,0.364708,0.384941,0.372604
0.496776,0.599793,0.303163,0.395134,0.361401,0.493042,0.333518,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.421405,0.364708,0.373238,0.372604
0.496788,0.752083,0.303163,0.395134,0.393226,0.485331,0.330081,0.347015,0.347228,0.640988,0.699955,0.351482,0.350572,0.756625,0.417662,0.852971,0.349562,0.228329,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.361401,0.499981,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.486947,0.772441,0.430928,0.852971,0.853904,0.155040,0.860278,0.369875,0.371580,0.425306,0.364708,0.373238,0.372604
0.496774,0.599793,0.303163,0.395134,0.361401,0.504692,0.338707,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.360715,0.186063,0.392864,0.369875,0.371580,0.433135,0.364708,0.373238,0.372604
0.496758,0.752083,0.862699,0.395134,0.385172,0.480597,0.330081,0.357474,0.838070,0.665302,0.699955,0.356664,0.837628,0.470513,0.417662,0.361515,0.344046,0.294479,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496875,0.761355,0.303163,0.395134,0.401338,0.480597,0.330081,0.347015,0.347228,0.354043,0.699955,0.351482,0.350572,0.364125,0.511955,0.361515,0.448440,0.366142,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496774,0.599793,0.303163,0.395134,0.369256,0.512165,0.333518,0.347015,0.347228,0.831276,0.699955,0.351482,0.350572,0.764625,0.404513,0.852971,0.338571,0.675198,0.701901,0.369875,0.371580,0.437063,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.361401,0.503550,0.331798,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.633658,0.156296,0.392864,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496758,0.599793,0.404379,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.406744,0.164007,0.860278,0.449155,0.880149,0.425306,0.364708,0.373238,0.523581
0.496769,0.599793,0.303163,0.395134,0.361401,0.520464,0.354504,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.444295,0.852971,0.344046,0.355125,0.458857,0.369875,0.371580,0.548431,0.364708,0.373238,0.372604
0.496889,0.599793,0.303163,0.395134,0.361401,0.518464,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.344046,0.267465,0.392864,0.369875,0.371580,0.460777,0.364708,0.373238,0.372604
0.496775,0.635458,0.907452,0.623724,0.377181,0.519985,0.342188,0.347015,0.347228,0.345166,0.249011,0.351482,0.350572,0.344030,0.404513,0.852971,0.344046,0.416160,0.392864,0.435643,0.444448,0.413633,0.364708,0.776740,0.874436
0.496765,0.712649,0.303163,0.395134,0.393226,0.501575,0.330081,0.347015,0.347228,0.342964,0.699955,0.377721,0.350572,0.384706,0.539035,0.852971,0.344046,0.288557,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496762,0.425423,0.303163,0.477375,0.369256,0.480597,0.367015,0.347015,0.347228,0.356278,0.297335,0.351482,0.350572,0.319680,0.404513,0.361515,0.395047,0.675198,0.635522,0.369875,0.371580,0.433135,0.899335,0.373238,0.372604
0.496773,0.599793,0.303163,0.395134,0.361401,0.492168,0.335243,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.484804,0.852971,0.484789,0.158833,0.473807,0.369875,0.371580,0.516618,0.364708,0.373238,0.372604
0.496824,0.752083,0.303163,0.395134,0.476273,0.485317,0.330081,0.347015,0.347228,0.636483,0.699955,0.351482,0.350572,0.676730,0.417662,0.852971,0.355119,0.204058,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.574570,0.335243,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.471252,0.852971,0.349562,0.223317,0.392864,0.369875,0.371580,0.425306,0.364708,0.373238,0.372604
0.496883,0.752083,0.303163,0.395134,0.377181,0.485218,0.330081,0.347015,0.347228,0.665302,0.699955,0.351482,0.350572,0.595620,0.404513,0.852971,0.338571,0.675198,0.928811,0.369875,0.371580,0.421405,0.364708,0.373238,0.372604
0.496777,0.599793,0.303163,0.395134,0.361401,0.530480,0.336973,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.498378,0.852971,0.355119,0.193408,0.635522,0.369875,0.371580,0.433135,0.364708,0.373238,0.372604
0.496768,0.599793,0.303163,0.395134,0.361401,0.782247,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.484711,0.345686,0.357474,0.347228,0.838011,0.699955,0.356664,0.350572,0.772441,0.417662,0.852971,0.349562,0.242079,0.518832,0.369875,0.371580,0.528578,0.364708,0.373238,0.372604
0.496771,0.599793,0.303163,0.395134,0.361401,0.597491,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.511955,0.852971,0.349562,0.218384,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.369256,0.482414,0.458784,0.347015,0.347228,0.836681,0.699955,0.351482,0.350572,0.772441,0.404513,0.361515,0.338571,0.675198,0.400051,0.369875,0.371580,0.885739,0.693691,0.373238,0.372604
0.496766,0.819461,0.303163,0.964391,0.767176,0.482076,0.331798,0.347015,0.347228,0.306606,0.435013,0.351482,0.350572,0.278286,0.404513,0.361515,0.824391,0.675198,0.392864,0.369875,0.371580,0.413633,0.693691,0.373238,0.372604
0.496826,0.752083,0.303163,0.395134,0.377181,0.486388,0.330081,0.352227,0.347228,0.684570,0.699955,0.351482,0.350572,0.568907,0.417662,0.852971,0.344046,0.546629,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496789,0.761355,0.303163,0.395134,0.459405,0.480597,0.330081,0.347015,0.347228,0.423478,0.699955,0.351482,0.350572,0.287196,0.457743,0.852971,0.355119,0.197920,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.361401,0.522730,0.352732,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.464750,0.364708,0.373238,0.372604
0.496774,0.599793,0.303163,0.395134,0.361401,0.612013,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.360715,0.186063,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.369256,0.481696,0.604404,0.347015,0.347228,0.803649,0.699955,0.351482,0.350572,0.735830,0.404513,0.361515,0.338571,0.675198,0.407282,0.369875,0.371580,0.882465,0.693691,0.373238,0.372604
0.496760,0.248535,0.303163,0.404070,0.369256,0.481809,0.754258,0.347015,0.347228,0.836681,0.699955,0.351482,0.350572,0.772441,0.404513,0.361515,0.338571,0.675198,0.400051,0.369875,0.371580,0.968390,0.693691,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.526304,0.336973,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.454470,0.160114,0.436578,0.369875,0.371580,0.618211,0.364708,0.373238,0.372604
0.496817,0.752083,0.303163,0.395134,0.385172,0.485247,0.330081,0.347015,0.347228,0.520461,0.699955,0.351482,0.350572,0.671905,0.404513,0.852971,0.344046,0.370589,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.500941,0.394419,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.471252,0.852971,0.355119,0.205615,0.392864,0.369875,0.371580,0.556332,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.488023,0.392569,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.430928,0.852971,0.344046,0.513314,0.392864,0.369875,0.371580,0.552385,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.377181,0.526009,0.333518,0.347015,0.347228,0.808228,0.699955,0.351482,0.350572,0.740079,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.421405,0.364708,0.373238,0.372604
0.496774,0.599793,0.303163,0.395134,0.361401,0.532166,0.367015,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.458857,0.369875,0.371580,0.500645,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.831276,0.699955,0.351482,0.350572,0.772441,0.766464,0.361515,0.395047,0.166645,0.392864,0.900799,0.880149,0.413633,0.364708,0.877367,0.874436
0.496778,0.599793,0.151570,0.395134,0.361401,0.486571,0.403712,0.347015,0.357612,0.838011,0.699955,0.351482,0.371395,0.772441,0.404513,0.852971,0.338571,0.675198,0.443981,0.369875,0.371580,0.587618,0.364708,0.373238,0.372604
0.496775,0.599793,0.303163,0.395134,0.361401,0.484274,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.344046,0.520473,0.473807,0.369875,0.371580,0.552385,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.485810,0.336973,0.347015,0.347228,0.310771,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.454470,0.160114,0.392864,0.369875,0.371580,0.429216,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.369256,0.481245,0.333518,0.347015,0.347228,0.833996,0.699955,0.351482,0.350572,0.768556,0.404513,0.361515,0.377728,0.675198,0.541276,0.369875,0.371580,0.448891,0.693691,0.373238,0.372604
0.496758,0.239248,0.303163,0.395134,0.377181,0.483753,0.330081,0.347015,0.347228,0.310771,0.699955,0.351482,0.350572,0.287196,0.404513,0.361515,0.344046,0.420811,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496758,0.599793,0.720679,0.395134,0.361401,0.480597,0.331798,0.378794,0.623949,0.838011,0.699955,0.356664,0.414435,0.772441,0.498378,0.361515,0.360715,0.226650,0.578269,0.369875,0.371580,0.440998,0.364708,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.504622,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.344046,0.267465,0.392864,0.369875,0.371580,0.460777,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.486966,0.356279,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.392864,0.369875,0.371580,0.472708,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.827130,0.699955,0.351482,0.350572,0.772441,0.484804,0.361515,0.355119,0.193408,0.392864,0.900799,0.880149,0.413633,0.364708,0.689819,0.874436
0.496774,0.599793,0.303163,0.395134,0.361401,0.517323,0.377885,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.430928,0.852971,0.344046,0.456090,0.392864,0.376281,0.371580,0.520607,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.828521,0.699955,0.351482,0.350572,0.772441,0.565887,0.361515,0.360715,0.187514,0.928811,0.900799,0.880149,0.417514,0.364708,0.871916,0.874436
0.496766,0.599793,0.303163,0.395134,0.361401,0.690913,0.350964,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.404513,0.852971,0.338571,0.675198,0.496312,0.376281,0.371580,0.464750,0.364708,0.379072,0.372604
0.496870,0.752083,0.303163,0.395134,0.484729,0.485303,0.330081,0.347015,0.347228,0.719256,0.699955,0.356664,0.350572,0.709422,0.430928,0.852971,0.366350,0.180343,0.928811,0.369875,0.371580,0.417514,0.364708,0.373238,0.372604
0.496770,0.599793,0.303163,0.395134,0.361401,0.677826,0.338707,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.417662,0.852971,0.344046,0.377301,0.392864,0.369875,0.371580,0.433135,0.364708,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.491745,0.361630,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.349562,0.215139,0.392864,0.369875,0.371580,0.484670,0.364708,0.373238,0.372604
0.748606,0.353712,0.303163,0.395134,0.434288,0.992315,0.330081,0.362755,0.347228,0.345166,0.699955,0.377721,0.350572,0.595620,0.404513,0.852971,0.355119,0.200971,0.392864,0.389221,0.371580,0.413633,0.364708,0.402743,0.372604
0.496768,0.599793,0.303163,0.395134,0.361401,0.571243,0.330081,0.347015,0.347228,0.537482,0.699955,0.356664,0.350572,0.772441,0.457743,0.852971,0.349562,0.254563,0.743957,0.369875,0.371580,0.425306,0.364708,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.956640,0.330081,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.511955,0.852971,0.418548,0.162701,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496769,0.599793,0.303163,0.395134,0.361401,0.483246,0.330081,0.347015,0.347228,0.838011,0.699955,0.361881,0.350572,0.772441,0.444295,0.852971,0.349562,0.224979,0.743957,0.369875,0.371580,0.425306,0.364708,0.384941,0.372604
0.496760,0.248535,0.303163,0.395134,0.369256,0.481626,0.474216,0.347015,0.347228,0.772735,0.699955,0.351482,0.350572,0.700282,0.404513,0.361515,0.338571,0.675198,0.400051,0.369875,0.371580,0.895089,0.693691,0.373238,0.372604
0.496761,0.865911,0.303163,0.807920,0.393226,0.517126,0.335243,0.352227,0.347228,0.308685,0.306681,0.351482,0.350572,0.282720,0.404513,0.852971,0.344046,0.537140,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.496760,0.248535,0.303163,0.395134,0.385172,0.481837,0.330081,0.347015,0.347228,0.437835,0.699955,0.351482,0.350572,0.606158,0.404513,0.361515,0.344046,0.310608,0.877374,0.369875,0.371580,0.429216,0.693691,0.373238,0.372604
0.496809,0.804075,0.303163,0.395134,0.385172,0.518943,0.330081,0.347015,0.347228,0.442646,0.699955,0.351482,0.350572,0.427061,0.404513,0.852971,0.338571,0.563150,0.392864,0.369875,0.371580,0.413633,0.364708,0.373238,0.372604
0.497423,0.761355,0.303163,0.395134,0.361401,0.480597,0.333518,0.347015,0.347228,0.421097,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.853904,0.165322,0.743957,0.369875,0.371580,0.425306,0.364708,0.373238,0.372604
0.496758,0.599793,0.514440,0.395134,0.361401,0.480597,0.330081,0.347015,0.347228,0.500952,0.699955,0.351482,0.350572,0.772441,0.776045,0.361515,0.484789,0.158833,0.392864,0.900799,0.880149,0.413633,0.364708,0.877367,0.874436
0.496769,0.599793,0.303163,0.395134,0.361401,0.484767,0.336973,0.347015,0.347228,0.838011,0.699955,0.351482,0.350572,0.772441,0.457743,0.852971,0.344046,0.400003,0.578269,0.369875,0.371580,0.456809,0.364708,0.373238,0.372604
